               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
 DSO 1     3470,2.206     ,-0.79     ,-2.58     ,0.0476    ,          ,          ,          ,          ,  26507763
 DSO 2     3466,          ,          ,          ,          ,0.528     ,0.865     ,0.627     ,0.0202    ,  26516826
 DSO 1     3471,2.032     ,0.20      ,-0.20     ,0.0833    ,          ,          ,          ,          ,  26517763
 DSO 2     3467,          ,          ,          ,          ,0.448     ,0.349     ,0.567     ,0.0179    ,  26526826
 DSO 1     3472,1.952     ,-4.37     ,0.99      ,0.0337    ,          ,          ,          ,          ,  26527763
 DSO 2     3468,          ,          ,          ,          ,0.647     ,0.429     ,0.726     ,0.0286    ,  26536826
 DSO 1     3473,2.254     ,-0.40     ,0.60      ,0.0595    ,          ,          ,          ,          ,  26537763
 DSO 2     3469,          ,          ,          ,          ,0.647     ,0.409     ,0.746     ,0.0270    ,  26546826
 DSO 1     3474,2.349     ,-2.58     ,0.00      ,0.0357    ,          ,          ,          ,          ,  26547763
 DSO 2     3470,          ,          ,          ,          ,0.329     ,-0.028    ,0.468     ,0.0155    ,  26556826
 DSO 1     3475,2.032     ,-1.59     ,0.40      ,0.0417    ,          ,          ,          ,          ,  26557763
 DSO 2     3471,          ,          ,          ,          ,0.111     ,0.032     ,0.369     ,0.0135    ,  26566826
 DSO 1     3476,2.079     ,-3.57     ,0.00      ,0.0337    ,          ,          ,          ,          ,  26567763
 DSO 2     3472,          ,          ,          ,          ,0.389     ,0.250     ,0.508     ,0.0214    ,  26576826
 DSO 1     3477,2.206     ,0.99      ,-3.37     ,0.0813    ,          ,          ,          ,          ,  26577763
 DSO 2     3473,          ,          ,          ,          ,0.488     ,0.091     ,0.409     ,0.0103    ,  26586826
 DSO 1     3478,2.032     ,-1.79     ,-0.60     ,0.0476    ,          ,          ,          ,          ,  26587763
 DSO 2     3474,          ,          ,          ,          ,0.667     ,0.508     ,0.865     ,0.0139    ,  26596826
 DSO 1     3479,2.063     ,-4.37     ,1.19      ,0.0675    ,          ,          ,          ,          ,  26597763
 DSO 2     3475,          ,          ,          ,          ,0.647     ,0.448     ,0.548     ,0.0159    ,  26606826
 DSO 1     3480,1.952     ,-2.18     ,1.59      ,0.0258    ,          ,          ,          ,          ,  26607763
 DSO 2     3476,          ,          ,          ,          ,0.488     ,0.548     ,0.627     ,0.0234    ,  26616826
 DSO 1     3481,1.937     ,-2.18     ,2.98      ,0.0496    ,          ,          ,          ,          ,  26617763
 DSO 2     3477,          ,          ,          ,          ,0.548     ,0.409     ,0.806     ,0.0171    ,  26626826
 DSO 1     3482,2.048     ,-1.79     ,2.98      ,0.0258    ,          ,          ,          ,          ,  26627763
 DSO 2     3478,          ,          ,          ,          ,0.349     ,0.190     ,0.607     ,0.0187    ,  26636826
 DSO 1     3483,1.984     ,0.00      ,1.59      ,0.0496    ,          ,          ,          ,          ,  26637763
 DSO 2     3479,          ,          ,          ,          ,0.250     ,0.230     ,0.429     ,0.0159    ,  26646826
 DSO 1     3484,2.079     ,-0.99     ,-0.60     ,0.0437    ,          ,          ,          ,          ,  26647763
 DSO 2     3480,          ,          ,          ,          ,0.528     ,0.171     ,0.171     ,0.0202    ,  26656826
 DSO 1     3485,2.270     ,-3.37     ,-1.19     ,0.0575    ,          ,          ,          ,          ,  26657763
 DSO 2     3481,          ,          ,          ,          ,0.389     ,0.111     ,0.528     ,0.0143    ,  26666826
 DSO 1     3486,2.143     ,4.17      ,-1.79     ,0.0456    ,          ,          ,          ,          ,  26667763
 DSO 2     3482,          ,          ,          ,          ,0.865     ,0.726     ,0.766     ,0.0206    ,  26676826
 DSO 1     3487,2.175     ,-3.57     ,0.20      ,0.0813    ,          ,          ,          ,          ,  26677763
 DSO 2     3483,          ,          ,          ,          ,0.746     ,0.984     ,0.607     ,0.0190    ,  26686826
 DSO 1     3488,1.873     ,-3.57     ,3.17      ,0.0456    ,          ,          ,          ,          ,  26687763
 DSO 2     3484,          ,          ,          ,          ,0.667     ,0.706     ,0.706     ,0.0246    ,  26696826
 DSO 1     3489,1.968     ,3.77      ,1.79      ,0.0714    ,          ,          ,          ,          ,  26697763
 DSO 2     3485,          ,          ,          ,          ,0.429     ,0.369     ,0.468     ,0.0254    ,  26706826
 DSO 1     3490,1.968     ,-1.59     ,3.77      ,0.0794    ,          ,          ,          ,          ,  26707763
 DSO 2     3486,          ,          ,          ,          ,0.389     ,-0.008    ,0.369     ,0.0155    ,  26716826
 DSO 1     3491,1.921     ,-2.78     ,0.79      ,0.0595    ,          ,          ,          ,          ,  26717763
 DSO 2     3487,          ,          ,          ,          ,0.111     ,0.151     ,0.290     ,0.0171    ,  26726826
 DSO 1     3492,2.095     ,-2.38     ,-2.18     ,0.0437    ,          ,          ,          ,          ,  26727763
 DSO 2     3488,          ,          ,          ,          ,0.111     ,0.250     ,0.508     ,0.0187    ,  26736826
 DSO 1     3493,1.984     ,0.20      ,-0.40     ,0.0575    ,          ,          ,          ,          ,  26737763
 DSO 2     3489,          ,          ,          ,          ,0.230     ,0.310     ,0.310     ,0.0171    ,  26746826
 DSO 1     3494,2.175     ,0.99      ,1.19      ,0.0278    ,          ,          ,          ,          ,  26747763
 DSO 2     3490,          ,          ,          ,          ,0.706     ,0.607     ,0.726     ,0.0206    ,  26756826
 DSO 1     3495,2.063     ,2.78      ,-3.17     ,0.0496    ,          ,          ,          ,          ,  26757763
 DSO 2     3491,          ,          ,          ,          ,0.607     ,0.270     ,0.607     ,0.0222    ,  26766826
 DSO 1     3496,2.032     ,-3.37     ,4.76      ,0.0437    ,          ,          ,          ,          ,  26767763
 DSO 2     3492,          ,          ,          ,          ,0.627     ,0.567     ,0.806     ,0.0254    ,  26776826
 DSO 1     3497,1.937     ,-1.39     ,-0.79     ,0.0317    ,          ,          ,          ,          ,  26777763
 DSO 2     3493,          ,          ,          ,          ,0.429     ,0.746     ,0.825     ,0.0202    ,  26786826
 DSO 1     3498,2.032     ,-2.78     ,3.17      ,0.0238    ,          ,          ,          ,          ,  26787763
 DSO 2     3494,          ,          ,          ,          ,0.310     ,-0.107    ,0.429     ,0.0163    ,  26796826
 DSO 1     3499,2.111     ,-1.79     ,0.79      ,0.0139    ,          ,          ,          ,          ,  26797763
 DSO 2     3495,          ,          ,          ,          ,0.409     ,0.151     ,0.250     ,0.0159    ,  26806826
 DSO 1     3500,2.079     ,-0.20     ,0.20      ,0.0575    ,          ,          ,          ,          ,  26807763
 DSO 2     3496,          ,          ,          ,          ,0.091     ,-0.127    ,0.310     ,0.0175    ,  26816826
 DSO 1     3501,2.175     ,-2.78     ,0.99      ,0.0298    ,          ,          ,          ,          ,  26817763
 DSO 2     3497,          ,          ,          ,          ,0.349     ,0.270     ,0.468     ,0.0175    ,  26826826
 DSO 1     3502,2.238     ,-0.99     ,0.79      ,0.0516    ,          ,          ,          ,          ,  26827763
 DSO 2     3498,          ,          ,          ,          ,0.667     ,0.647     ,0.647     ,0.0143    ,  26836826
 DSO 1     3503,2.524     ,0.40      ,-1.79     ,0.0496    ,          ,          ,          ,          ,  26837763
 DSO 2     3499,          ,          ,          ,          ,0.687     ,0.647     ,0.766     ,0.0190    ,  26846826
 DSO 1     3504,1.778     ,-4.76     ,3.77      ,0.0496    ,          ,          ,          ,          ,  26847763
 DSO 2     3500,          ,          ,          ,          ,0.687     ,0.429     ,0.627     ,0.0198    ,  26856826
 DSO 1     3505,1.873     ,0.99      ,1.39      ,0.0456    ,          ,          ,          ,          ,  26857763
 DSO 2     3501,          ,          ,          ,          ,0.607     ,0.310     ,0.230     ,0.0147    ,  26866826
 DSO 1     3506,1.889     ,1.98      ,4.56      ,0.0476    ,          ,          ,          ,          ,  26867763
 DSO 2     3502,          ,          ,          ,          ,0.528     ,0.647     ,0.905     ,0.0183    ,  26876826
 DSO 1     3507,2.143     ,-4.56     ,2.78      ,0.0238    ,          ,          ,          ,          ,  26877763
 DSO 2     3503,          ,          ,          ,          ,-0.048    ,0.091     ,0.349     ,0.0159    ,  26886826
 DSO 1     3508,1.937     ,-2.18     ,-0.40     ,0.0496    ,          ,          ,          ,          ,  26887763
 DSO 2     3504,          ,          ,          ,          ,0.190     ,0.310     ,0.151     ,0.0131    ,  26896826
 DSO 1     3509,2.143     ,2.98      ,-3.37     ,0.0615    ,          ,          ,          ,          ,  26897763
 DSO 2     3505,          ,          ,          ,          ,0.528     ,0.012     ,0.647     ,0.0234    ,  26906826
 DSO 1     3510,2.175     ,-1.19     ,-0.79     ,0.0873    ,          ,          ,          ,          ,  26907763
 DSO 2     3506,          ,          ,          ,          ,-0.087    ,0.032     ,0.548     ,0.0179    ,  26916826
 DSO 1     3511,2.079     ,0.20      ,1.19      ,0.0595    ,          ,          ,          ,          ,  26917763
 DSO 2     3507,          ,          ,          ,          ,0.825     ,0.488     ,0.726     ,0.0198    ,  26926826
 DSO 1     3512,1.968     ,-2.78     ,1.59      ,0.0456    ,          ,          ,          ,          ,  26927763
 DSO 2     3508,          ,          ,          ,          ,0.627     ,0.349     ,0.627     ,0.0286    ,  26936826
 DSO 1     3513,2.127     ,-3.57     ,1.39      ,0.0258    ,          ,          ,          ,          ,  26937763
 DSO 2     3509,          ,          ,          ,          ,0.726     ,0.468     ,0.667     ,0.0167    ,  26946826
 DSO 1     3514,1.889     ,-2.38     ,2.98      ,0.0476    ,          ,          ,          ,          ,  26947763
 DSO 2     3510,          ,          ,          ,          ,0.687     ,0.726     ,0.647     ,0.0218    ,  26956826
 DSO 1     3515,2.063     ,0.00      ,1.79      ,0.0476    ,          ,          ,          ,          ,  26957763
 DSO 2     3511,          ,          ,          ,          ,0.409     ,0.131     ,0.171     ,0.0187    ,  26966826
 DSO 1     3516,2.286     ,0.79      ,-1.59     ,0.0238    ,          ,          ,          ,          ,  26967763
 DSO 2     3512,          ,          ,          ,          ,0.151     ,0.131     ,0.409     ,0.0163    ,  26976826
 DSO 1     3517,2.222     ,-0.60     ,0.20      ,0.0536    ,          ,          ,          ,          ,  26977763
 DSO 2     3513,          ,          ,          ,          ,0.270     ,0.548     ,0.468     ,0.0230    ,  26986826
 DSO 1     3518,2.127     ,0.99      ,0.00      ,0.0456    ,          ,          ,          ,          ,  26987763
 DSO 2     3514,          ,          ,          ,          ,0.310     ,0.052     ,0.528     ,0.0179    ,  26996826
 DSO 1     3519,1.921     ,0.00      ,-2.78     ,0.0456    ,          ,          ,          ,          ,  26997763
 DSO 2     3515,          ,          ,          ,          ,0.528     ,0.746     ,0.825     ,0.0167    ,  27006826
 DSO 1     3520,1.937     ,-2.98     ,1.98      ,0.0278    ,          ,          ,          ,          ,  27007763
 DSO 2     3516,          ,          ,          ,          ,0.706     ,0.508     ,0.548     ,0.0218    ,  27016826
 DSO 1     3521,1.841     ,-2.58     ,0.20      ,0.0556    ,          ,          ,          ,          ,  27017763
 DSO 2     3517,          ,          ,          ,          ,0.488     ,0.250     ,0.706     ,0.0230    ,  27026826
 DSO 1     3522,2.286     ,-3.37     ,1.98      ,0.0635    ,          ,          ,          ,          ,  27027763
 DSO 2     3518,          ,          ,          ,          ,0.687     ,0.528     ,0.528     ,0.0218    ,  27036826
 DSO 1     3523,2.159     ,0.00      ,3.97      ,0.0437    ,          ,          ,          ,          ,  27037763
 DSO 2     3519,          ,          ,          ,          ,0.270     ,-0.067    ,0.190     ,0.0139    ,  27046826
 DSO 1     3524,2.222     ,1.19      ,-1.79     ,0.0536    ,          ,          ,          ,          ,  27047763
 DSO 2     3520,          ,          ,          ,          ,0.329     ,0.230     ,0.171     ,0.0119    ,  27056826
 DSO 1     3525,1.968     ,-1.79     ,1.39      ,0.0357    ,          ,          ,          ,          ,  27057763
 DSO 2     3521,          ,          ,          ,          ,0.131     ,-0.008    ,0.508     ,0.0171    ,  27066826
 DSO 1     3526,1.968     ,-0.20     ,-1.19     ,0.0694    ,          ,          ,          ,          ,  27067763
 DSO 2     3522,          ,          ,          ,          ,0.310     ,0.032     ,0.587     ,0.0095    ,  27076826
 DSO 1     3527,2.270     ,2.38      ,-0.60     ,0.0655    ,          ,          ,          ,          ,  27077763
 DSO 2     3523,          ,          ,          ,          ,0.845     ,0.726     ,0.508     ,0.0183    ,  27086826
 DSO 1     3528,1.619     ,-1.98     ,-3.57     ,0.0595    ,          ,          ,          ,          ,  27087763
 DSO 2     3524,          ,          ,          ,          ,0.984     ,0.627     ,0.845     ,0.0226    ,  27096826
 DSO 1     3529,1.921     ,-0.99     ,1.79      ,0.0536    ,          ,          ,          ,          ,  27097763
 DSO 2     3525,          ,          ,          ,          ,0.706     ,0.329     ,0.845     ,0.0179    ,  27106826
 DSO 1     3530,1.968     ,-4.76     ,1.19      ,0.0476    ,          ,          ,          ,          ,  27107763
 DSO 2     3526,          ,          ,          ,          ,0.865     ,0.567     ,0.944     ,0.0179    ,  27116826
 DSO 1     3531,2.063     ,2.18      ,1.59      ,0.0456    ,          ,          ,          ,          ,  27117763
 DSO 2     3527,          ,          ,          ,          ,0.012     ,-0.127    ,0.429     ,0.0163    ,  27126826
 DSO 1     3532,1.873     ,0.99      ,-0.99     ,0.0694    ,          ,          ,          ,          ,  27127763
 DSO 2     3528,          ,          ,          ,          ,0.349     ,0.151     ,0.071     ,0.0139    ,  27136826
 DSO 1     3533,2.143     ,-0.79     ,0.60      ,0.0556    ,          ,          ,          ,          ,  27137763
 DSO 2     3529,          ,          ,          ,          ,0.508     ,0.210     ,0.766     ,0.0119    ,  27146826
 DSO 1     3534,2.063     ,-1.19     ,-2.18     ,0.0516    ,          ,          ,          ,          ,  27147763
